Date,GBP,IDR,BRZ,EU,JPY,RUB,INR,CNY
2018-09-03 00:00:00,0.77525,14896.0,4.1319,0.86207,111.22,68.55,71.655,6.8337
2018-09-10 00:00:00,0.76786,14831.0,4.1375,0.86147,111.46,69.142,72.235,6.8601
2018-09-17 00:00:00,0.75922,14852.0,4.1375,0.85375,112.24,67.143,72.415,6.8556
2018-09-24 00:00:00,0.76091,14908.0,4.0663,0.85368,112.92,65.799,72.614,6.8736
2018-10-01 00:00:00,0.76901,15074.0,3.9328,0.86648,113.94,65.97,73.399,6.8688
2018-10-08 00:00:00,0.76141,15231.0,3.7552,0.86866,112.89,66.448,74.071,6.9203
2018-10-15 00:00:00,0.76193,15184.0,3.7177,0.86693,112.24,65.563,73.567,6.9257
2018-10-22 00:00:00,0.77377,15196.0,3.7059,0.87535,112.42,65.477,73.407,6.9429
2018-10-29 00:00:00,0.77857,15129.0,3.6874,0.87904,112.83,65.733,73.383,6.946
2018-11-05 00:00:00,0.76499,14717.0,3.7387,0.87635,113.45,66.389,72.693,6.9278
2018-11-12 00:00:00,0.77605,14737.0,3.7722,0.88535,113.63,67.086,72.342,6.9526
2018-11-19 00:00:00,0.77912,14573.0,3.7828,0.87704,112.81,65.751,71.163,6.9406
2018-11-26 00:00:00,0.78215,14429.0,3.863,0.88152,113.5,66.902,70.339,6.9464
2018-12-03 00:00:00,0.78344,14392.0,3.8622,0.88005,113.02,66.69,70.642,6.8712
2018-12-10 00:00:00,0.79269,14586.0,3.8911,0.8802,113.26,66.43,71.983,6.8963
2018-12-17 00:00:00,0.79045,14514.0,3.8851,0.87735,112.19,67.457,70.46,6.8968
2018-12-24 00:00:00,0.7897,14571.0,3.9063,0.87619,110.7,69.078,70.148,6.8815
2018-12-31 00:00:00,0.7893,14381.0,3.8174,0.87719,108.67,69.082,69.903,6.8688
2019-01-07 00:00:00,0.78351,14104.0,3.7004,0.87093,108.46,67.026,70.214,6.8139
2019-01-14 00:00:00,0.77657,14156.0,3.7309,0.87596,108.72,66.779,71.041,6.7677
2019-01-21 00:00:00,0.77009,14179.0,3.7753,0.88075,109.69,66.215,71.217,6.7892
2019-01-28 00:00:00,0.76259,14029.0,3.707,0.87367,109.16,65.815,71.178,6.7266
2019-02-04 00:00:00,0.77006,13974.0,3.6941,0.87789,109.81,65.769,71.556,6.7427
2019-02-11 00:00:00,0.77738,14089.0,3.7385,0.8859,110.58,66.102,71.031,6.7738
2019-02-18 00:00:00,0.76939,14075.0,3.7274,0.88269,110.72,65.808,71.251,6.7382
2019-02-25 00:00:00,0.75605,14049.0,3.7446,0.87873,110.96,65.695,71.028,6.6915
2019-03-04 00:00:00,0.76134,14183.0,3.8093,0.8855,111.72,65.946,70.371,6.7096
2019-03-11 00:00:00,0.76014,14273.0,3.8367,0.88613,111.35,65.611,69.521,6.7165
2019-03-18 00:00:00,0.75776,14179.0,3.8043,0.88106,111.07,64.197,68.775,6.7049
2019-03-25 00:00:00,0.75887,14220.0,3.91,0.88763,110.49,64.675,69.085,6.7203
2019-04-01 00:00:00,0.76324,14189.0,3.8577,0.89079,111.38,65.381,68.983,6.7149
2019-04-08 00:00:00,0.76449,14143.0,3.8563,0.88676,111.43,64.628,69.252,6.7149
2019-04-15 00:00:00,0.7655,14068.0,3.9001,0.88558,111.94,64.112,69.454,6.7028
2019-04-22 00:00:00,0.77332,14149.0,3.9533,0.89461,111.84,64.409,69.945,6.7297
2019-04-29 00:00:00,0.76964,14231.0,3.9384,0.89413,111.53,64.894,69.512,6.7337
2019-05-06 00:00:00,0.76697,14324.0,3.9621,0.8927,110.22,65.203,69.703,6.7923
2019-05-13 00:00:00,0.77628,14441.0,4.0058,0.89238,109.49,64.921,70.312,6.886
2019-05-20 00:00:00,0.78805,14472.0,4.0654,0.89566,110.06,64.481,69.708,6.9087
2019-05-27 00:00:00,0.79114,14381.0,4.0111,0.89558,109.31,64.932,69.713,6.9072
2019-06-03 00:00:00,0.7883,14221.0,3.8824,0.88928,108.29,65.195,69.319,6.9091
2019-06-10 00:00:00,0.78793,14266.0,3.8635,0.88496,108.49,64.563,69.528,6.922
2019-06-17 00:00:00,0.79326,14247.0,3.8612,0.88889,108.09,63.772,69.664,6.8969
2019-06-24 00:00:00,0.7866,14149.0,3.8358,0.87881,107.54,62.923,69.201,6.8763
2019-07-01 00:00:00,0.79367,14131.0,3.8317,0.88511,108.04,63.353,68.748,6.8694
2019-07-08 00:00:00,0.7994,14094.0,3.7811,0.89,108.53,63.396,68.533,6.879
2019-07-15 00:00:00,0.80135,13957.0,3.7497,0.89047,107.93,62.84,68.758,6.8777
2019-07-22 00:00:00,0.80232,13967.0,3.7582,0.89638,108.18,63.101,68.943,6.8773
2019-07-29 00:00:00,0.82134,14084.0,3.81,0.89985,108.27,63.904,69.025,6.8998
2019-08-05 00:00:00,0.8238,14242.0,3.9425,0.8935,106.03,65.199,70.808,7.0424
2019-08-12 00:00:00,0.82575,14261.0,3.9957,0.89558,105.73,65.831,71.288,7.0443
2019-08-19 00:00:00,0.8233,14236.0,4.0389,0.90204,106.49,66.214,71.636,7.0695
2019-08-26 00:00:00,0.81783,14226.0,4.1425,0.90236,105.98,66.46,71.694,7.152
2019-09-02 00:00:00,0.82017,14153.0,4.1259,0.90893,106.47,66.382,71.981,7.1517
2019-09-09 00:00:00,0.80842,14017.0,4.0643,0.90686,107.55,65.066,71.475,7.1036
2019-09-16 00:00:00,0.80248,14062.0,4.1135,0.90572,108.02,64.014,71.381,7.0878
2019-09-23 00:00:00,0.80672,14135.0,4.1574,0.91166,107.66,64.102,70.864,7.1226
2019-09-30 00:00:00,0.8132,14189.0,4.1363,0.91508,107.51,65.057,71.018,7.1479
2019-10-07 00:00:00,0.81126,14155.0,4.089,0.90851,107.4,64.727,71.058,7.1283
2019-10-14 00:00:00,0.78611,14162.0,4.1482,0.90383,108.51,64.184,71.283,7.0824
2019-10-21 00:00:00,0.77487,14041.0,4.0794,0.89831,108.56,63.817,70.911,7.0738
2019-10-28 00:00:00,0.77545,14046.0,3.9946,0.8996,108.62,63.844,70.844,7.0549
2019-11-04 00:00:00,0.7772,14001.0,4.0447,0.90139,108.95,63.585,70.91,6.9975
2019-11-11 00:00:00,0.77797,14085.0,4.1757,0.90752,108.86,64.019,71.792,7.0138
2019-11-18 00:00:00,0.77359,14093.0,4.189,0.90342,108.67,63.801,71.747,7.0288
2019-11-25 00:00:00,0.77617,14098.0,4.2382,0.90868,109.24,64.065,71.567,7.0326
2019-12-02 00:00:00,0.76574,14084.0,4.2069,0.9031,108.86,63.994,71.477,7.0447
2019-12-09 00:00:00,0.75726,14014.0,4.1202,0.90025,108.8,63.29,70.881,7.0248
2019-12-16 00:00:00,0.76108,13992.0,4.0682,0.89871,109.49,62.489,71.042,7.0027
2019-12-23 00:00:00,0.76967,13978.0,4.0717,0.90066,109.46,62.153,71.312,7.0047
2019-12-30 00:00:00,0.76006,13904.0,4.0306,0.89358,108.66,62.002,71.466,6.9708
2020-01-06 00:00:00,0.76394,13865.0,4.069,0.89799,108.86,61.677,71.542,6.9429
2020-01-13 00:00:00,0.7683,13679.0,4.1528,0.89831,109.97,61.414,70.897,6.8811
2020-01-20 00:00:00,0.76434,13643.0,4.1838,0.90228,109.87,61.794,71.199,6.9075
2020-01-27 00:00:00,0.76556,13643.0,4.2233,0.90728,108.97,62.952,71.408,6.9369
2020-02-03 00:00:00,0.76874,13692.0,4.2482,0.90728,109.41,63.324,71.275,6.9901
2020-02-10 00:00:00,0.77025,13700.0,4.3249,0.91785,109.82,63.536,71.326,6.9796
2020-02-17 00:00:00,0.77113,13696.0,4.3639,0.92524,110.83,63.786,71.613,7.0068
2020-02-24 00:00:00,0.77453,14053.0,4.4239,0.91785,110.22,65.794,71.83,7.0115
2020-03-02 00:00:00,0.77804,14297.0,4.5512,0.89469,106.99,66.851,73.293,6.9454
2020-03-09 00:00:00,0.77868,14485.0,4.7352,0.88456,104.42,73.047,73.941,6.9722
2020-03-16 00:00:00,0.83903,15495.0,5.0709,0.91609,108.11,77.877,74.588,7.0564
2020-03-23 00:00:00,0.84114,16252.0,5.0618,0.91895,110.15,78.616,75.832,7.0822
2020-03-30 00:00:00,0.80855,16530.0,5.2142,0.9155,108.02,78.586,76.087,7.0976
2020-04-06 00:00:00,0.8094,16158.0,5.2154,0.92132,108.9,75.511,76.046,7.0676
2020-04-13 00:00:00,0.79966,15693.0,5.2157,0.91709,107.47,73.964,76.504,7.0657
2020-04-20 00:00:00,0.80924,15601.0,5.3891,0.92362,107.6,75.45,76.475,7.082
2020-04-27 00:00:00,0.80239,15237.0,5.5058,0.92064,106.72,73.854,75.667,7.0711
2020-05-04 00:00:00,0.80639,15051.0,5.6547,0.92217,106.5,74.327,75.738,7.0768
2020-05-11 00:00:00,0.81471,14891.0,5.838,0.92345,107.12,73.569,75.566,7.0963
2020-05-18 00:00:00,0.81901,14793.0,5.6932,0.915,107.59,71.881,75.698,7.1121
2020-05-25 00:00:00,0.81375,14699.0,5.3822,0.9086,107.57,70.965,75.695,7.1427
2020-06-01 00:00:00,0.79721,14264.0,5.1919,0.89182,108.51,69.004,75.457,7.1124
2020-06-08 00:00:00,0.78893,14083.0,4.9416,0.88331,107.85,68.935,75.665,7.0737
2020-06-15 00:00:00,0.79858,14175.0,5.2287,0.88928,107.19,69.602,76.149,7.0851
2020-06-22 00:00:00,0.80393,14216.0,5.2874,0.88928,106.96,69.233,75.687,7.0711
2020-06-29 00:00:00,0.80719,14396.0,5.3946,0.88984,107.48,70.811,75.209,7.0703
2020-07-06 00:00:00,0.79583,14420.0,5.3449,0.88464,107.39,71.302,74.92,7.0087
2020-07-13 00:00:00,0.79524,14557.0,5.34,0.87735,107.14,71.074,75.189,6.9999
2020-07-20 00:00:00,0.78747,14668.0,5.241,0.86738,106.97,71.281,74.725,6.9995
2020-07-27 00:00:00,0.7705,14568.0,5.1726,0.85041,105.18,72.821,74.811,6.996
2020-08-03 00:00:00,0.76438,14646.0,5.3054,0.84739,105.85,73.485,75.019,6.9637
2020-08-10 00:00:00,0.76489,14774.0,5.4111,0.84796,106.54,73.323,74.799,6.9517
2020-08-17 00:00:00,0.76088,14808.0,5.5036,0.84303,105.76,73.706,74.869,6.9231
2020-08-24 00:00:00,0.75847,14651.0,5.5558,0.84502,105.97,74.869,73.956,6.8937
2020-08-31 00:00:00,0.75007,14694.0,5.3877,0.84111,106.16,74.43,73.219,6.8338
2020-09-07 00:00:00,0.77092,14876.0,5.3204,0.84624,106.19,75.62,73.597,6.8392
2020-09-14 00:00:00,0.77374,14827.0,5.2625,0.84367,105.09,75.129,73.568,6.7789
2020-09-21 00:00:00,0.78257,14839.0,5.5031,0.8547,104.93,76.786,73.632,6.8026
2020-09-28 00:00:00,0.77544,14886.0,5.6137,0.85383,105.49,78.287,73.506,6.8045
2020-10-05 00:00:00,0.77338,14732.0,5.5863,0.84897,105.82,77.816,73.232,6.7767
2020-10-12 00:00:00,0.7708,14749.0,5.582,0.8507,105.36,77.499,73.33,6.7283
2020-10-19 00:00:00,0.76722,14698.0,5.5963,0.84567,105.04,77.184,73.581,6.6757
2020-10-26 00:00:00,0.77029,14706.0,5.7146,0.85063,104.58,78.037,74.124,6.7067
2020-11-02 00:00:00,0.76689,14413.0,5.653,0.85034,104.13,78.784,74.277,6.6496
2020-11-09 00:00:00,0.75813,14131.0,5.3837,0.84653,105.18,76.754,74.342,6.6147
2020-11-16 00:00:00,0.75504,14149.0,5.3647,0.84353,104.17,76.229,74.281,6.5711
2020-11-23 00:00:00,0.74916,14167.0,5.3616,0.84062,104.24,75.925,73.983,6.5769
2020-11-30 00:00:00,0.74724,14172.0,5.2358,0.82884,104.23,75.284,73.809,6.5583
2020-12-07 00:00:00,0.75212,14125.0,5.1007,0.82515,104.19,73.488,73.727,6.539
2020-12-14 00:00:00,0.74158,14150.0,5.0845,0.81974,103.46,73.309,73.58,6.5388
2020-12-21 00:00:00,0.7448,14235.0,5.1763,0.82014,103.53,75.076,73.813,6.5409
2020-12-28 00:00:00,0.73723,14101.0,5.1898,0.81579,103.37,74.156,73.275,6.5332
2021-01-04 00:00:00,0.73489,13970.0,5.2872,0.81393,103.26,74.044,73.205,6.4631
2021-01-11 00:00:00,0.73533,14113.0,5.3612,0.82325,104.04,73.887,73.228,6.4708
2021-01-18 00:00:00,0.73316,14071.0,5.312,0.82488,103.74,74.049,73.092,6.4775
2021-01-25 00:00:00,0.7304,14088.0,5.4365,0.82461,104.08,75.691,72.961,6.4638
2021-02-01 00:00:00,0.73123,14037.0,5.3964,0.8316,105.19,75.518,72.956,6.4632
2021-02-08 00:00:00,0.7252,13991.0,5.3936,0.82631,104.92,73.988,72.814,6.4518
2021-02-15 00:00:00,0.71764,14018.0,5.3835,0.8257,105.57,73.644,72.653,6.4591
2021-02-22 00:00:00,0.71142,14169.0,5.4608,0.82277,105.85,74.28,72.783,6.4604
2021-03-01 00:00:00,0.71865,14311.0,5.6557,0.83195,107.25,73.952,73.12,6.4732
2021-03-08 00:00:00,0.71965,14394.0,5.7098,0.83956,108.72,73.957,72.924,6.5084
2021-03-15 00:00:00,0.7197,14421.0,5.589,0.83956,109.09,73.52,72.58,6.5046
2021-03-22 00:00:00,0.72653,14417.0,5.586,0.84431,108.99,75.802,72.526,6.5242
2021-03-29 00:00:00,0.72539,14508.0,5.7283,0.85114,110.35,75.862,73.155,6.5643
2021-04-05 00:00:00,0.72567,14550.0,5.6109,0.84289,109.78,77.149,74.275,6.5499
2021-04-12 00:00:00,0.72619,14607.0,5.6747,0.83724,109.05,76.608,75.0,6.5346
2021-04-19 00:00:00,0.71864,14530.0,5.5338,0.8305,108.1,76.032,75.093,6.4968
2021-04-26 00:00:00,0.71893,14466.0,5.406,0.82706,108.63,74.758,74.394,6.4778
2021-05-03 00:00:00,0.72005,14378.0,5.3992,0.8307,109.29,74.788,73.783,6.4728
2021-05-10 00:00:00,0.70912,14239.0,5.2569,0.82427,108.98,74.06,73.393,6.4336
2021-05-17 00:00:00,0.70644,14352.0,5.284,0.82008,109.0,73.692,73.077,6.4339
2021-05-24 00:00:00,0.70627,14323.0,5.3043,0.81907,109.21,73.569,72.717,6.3957
2021-05-31 00:00:00,0.70602,14282.0,5.1568,0.82082,109.78,73.356,72.905,6.3885
2021-06-07 00:00:00,0.70674,14242.0,5.0468,0.82183,109.44,72.263,72.962,6.3932
2021-06-14 00:00:00,0.71318,14330.0,5.0543,0.83084,110.11,72.183,73.596,6.4154
2021-06-21 00:00:00,0.71872,14446.0,4.9774,0.83864,110.58,72.685,74.203,6.4686
2021-06-28 00:00:00,0.72319,14539.0,4.9741,0.84189,111.0,72.916,74.423,6.4643
2021-07-05 00:00:00,0.72346,14510.0,5.1733,0.84417,110.38,74.101,74.565,6.4725
2021-07-12 00:00:00,0.7218,14492.0,5.1515,0.84574,110.17,74.213,74.552,6.4664
2021-07-19 00:00:00,0.73048,14531.0,5.2029,0.84955,110.02,74.199,74.624,6.4774
2021-07-26 00:00:00,0.72044,14479.0,5.1529,0.84502,109.99,73.458,74.37,6.4809
2021-08-02 00:00:00,0.71846,14333.0,5.1867,0.84331,109.39,72.972,74.195,6.4631
2021-08-09 00:00:00,0.72199,14378.0,5.2329,0.85172,110.37,73.597,74.295,6.4805
2021-08-16 00:00:00,0.7277,14418.0,5.3455,0.85281,109.53,73.819,74.305,6.4851
2021-08-23 00:00:00,0.72927,14420.0,5.2863,0.8515,110.01,73.97,74.089,6.4807
2021-08-30 00:00:00,0.72544,14278.0,5.1802,0.84502,109.99,73.078,73.086,6.4609
2021-09-06 00:00:00,0.72348,14238.0,5.2133,0.84417,109.96,73.02,73.426,6.4542
2021-09-13 00:00:00,0.723,14247.0,5.2405,0.84803,109.75,72.702,73.567,6.4483
2021-09-20 00:00:00,0.73155,14258.0,5.3017,0.8531,109.78,73.059,73.742,6.4659
2021-09-27 00:00:00,0.73788,14289.0,5.3938,0.85896,111.4,72.754,74.128,6.4596
2021-10-04 00:00:00,0.73491,14230.0,5.4617,0.86341,111.35,72.336,74.685,6.4471
2021-10-11 00:00:00,0.73152,14151.0,5.5044,0.86363,113.54,71.638,75.309,6.4426
2021-10-18 00:00:00,0.72549,14129.0,5.5973,0.85985,114.13,70.963,75.004,6.4004
2021-10-25 00:00:00,0.72656,14188.0,5.5967,0.86096,113.76,70.116,74.989,6.3915
2021-11-01 00:00:00,0.73515,14318.0,5.6361,0.86438,113.9,71.501,74.544,6.3987
2021-11-08 00:00:00,0.74184,14240.0,5.4801,0.86775,113.54,71.303,74.28,6.3908
2021-11-15 00:00:00,0.74348,14234.0,5.4956,0.88113,114.16,72.905,74.297,6.3843
2021-11-22 00:00:00,0.74831,14300.0,5.5991,0.88881,114.72,74.953,74.536,6.3878
2021-11-29 00:00:00,0.75098,14377.0,5.621,0.88363,113.21,74.013,75.046,6.3744
2021-12-06 00:00:00,0.75633,14383.0,5.6089,0.88613,113.53,73.824,75.507,6.3679
2021-12-13 00:00:00,0.75294,14339.0,5.6674,0.88472,113.7,73.626,76.051,6.3672
2021-12-20 00:00:00,0.75051,14263.0,5.6934,0.88503,114.05,73.821,75.449,6.3716
2021-12-27 00:00:00,0.74313,14236.0,5.6319,0.88331,114.96,74.278,74.605,6.3672
2022-01-03 00:00:00,0.73954,14345.0,5.6682,0.88394,115.74,75.488,74.428,6.372
2022-01-10 00:00:00,0.73288,14308.0,5.5887,0.87819,114.82,75.384,73.988,6.3652
2022-01-17 00:00:00,0.7347,14340.0,5.492,0.88028,114.36,76.47,74.428,6.3468
2022-01-24 00:00:00,0.74365,14368.0,5.4384,0.89055,114.6,78.44,74.886,6.342
2022-01-31 00:00:00,0.73968,14364.0,5.3098,0.88511,114.83,76.536,74.765,6.3609
2022-02-07 00:00:00,0.73761,14353.0,5.2477,0.87497,115.49,75.028,74.923,6.3608
2022-02-14 00:00:00,0.73711,14308.0,5.1737,0.88098,115.36,75.747,75.104,6.3414
2022-02-21 00:00:00,0.74045,14361.0,5.0844,0.88645,115.11,81.21,74.94,6.3239
2022-02-28 00:00:00,0.74872,14382.0,5.1216,0.90139,115.36,104.87,75.87,6.3159
2022-03-07 00:00:00,0.76114,14320.0,5.0432,0.91149,115.92,114.2525,76.666,6.3221
2022-03-14 00:00:00,0.76392,14307.0,5.0962,0.90901,118.48,104.82,76.229,6.3609
2022-03-21 00:00:00,0.75775,14354.0,4.8836,0.90868,120.85,96.0,76.284,6.3649
2022-03-28 00:00:00,0.76159,14355.0,4.7455,0.90367,122.65,83.95,75.899,6.358
2022-04-04 00:00:00,0.7639,14357.0,4.6746,0.91449,123.52,76.08,75.711,6.3625
2022-04-11 00:00:00,0.76692,14366.0,4.6974,0.9203,125.59,79.995,76.091,6.37
2022-04-18 00:00:00,0.76926,14368.0,4.6611,0.92302,128.15,75.45,76.352,6.4384
2022-04-25 00:00:00,0.79378,14461.0,4.9323,0.94286,128.91,70.96,76.579,6.5705
2022-05-02 00:00:00,0.8018,14473.0,4.9934,0.94787,129.97,69.4025,76.521,6.6227
2022-05-09 00:00:00,0.81325,14578.0,5.1425,0.95311,129.68,64.545,77.373,6.747
2022-05-16 00:00:00,0.8056,14659.0,4.9723,0.95075,128.71,60.2325,77.629,6.7375
2022-05-23 00:00:00,0.79651,14614.0,4.8237,0.93537,127.19,66.7,77.589,6.6877
2022-05-30 00:00:00,0.79474,14515.0,4.7607,0.93266,129.01,60.95,77.588,6.6693
2022-06-06 00:00:00,0.79898,14499.0,4.8441,0.93545,133.09,56.8,77.717,6.6744
2022-06-13 00:00:00,0.82299,14764.0,5.0868,0.9574,134.24,56.41,78.076,6.7212
2022-06-20 00:00:00,0.81596,14842.0,5.1754,0.95048,135.56,53.4,78.196,6.7004
2022-06-27 00:00:00,0.82249,14886.0,5.2471,0.95311,135.92,54.5,78.889,6.6982
2022-07-04 00:00:00,0.83326,15007.0,5.3692,0.97532,135.6,60.92,79.167,6.7028
2022-07-11 00:00:00,0.84201,15020.0,5.3956,0.99463,137.79,57.165,79.7,6.7355
2022-07-18 00:00:00,0.83562,14990.0,5.4348,0.98107,137.95,57.29,79.927,6.752
2022-07-25 00:00:00,0.82842,14945.0,5.3215,0.98367,135.89,61.62,79.707,6.7501
2022-08-01 00:00:00,0.82149,14889.0,5.217,0.97914,132.67,60.58,79.066,6.7539
2022-08-08 00:00:00,0.82359,14790.0,5.1222,0.97447,134.11,60.605,79.575,6.7488
2022-08-15 00:00:00,0.83228,14801.0,5.1577,0.9858,134.84,59.1,79.564,6.7887
2022-08-22 00:00:00,0.84706,14843.0,5.1223,1.0032,136.89,60.5,79.857,6.8544
2022-08-29 00:00:00,0.85984,14870.0,5.135,0.9997,139.08,60.58,79.698,6.9033
2022-09-05 00:00:00,0.86788,14891.0,5.196,1.0042,142.71,60.6,79.773,6.9477
2022-09-12 00:00:00,0.86423,14904.0,5.1654,0.99473,142.85,60.275,79.525,6.9632
2022-09-19 00:00:00,0.88443,15016.0,5.1914,1.0097,142.98,57.92,80.25,7.051
2022-09-26 00:00:00,0.92473,15203.0,5.3731,1.035,144.53,58.45,81.62,7.1626
2022-10-03 00:00:00,0.88701,15249.0,5.2046,1.0157,144.75,61.0025,81.89,7.116
2022-10-10 00:00:00,0.89871,15375.0,5.2397,1.0292,146.47,62.1075,82.29,7.1737
2022-10-17 00:00:00,0.89001,15526.0,5.2676,1.0226,149.83,61.29,82.66,7.2192
2022-10-24 00:00:00,0.87219,15580.0,5.3058,1.0056,147.84,61.52,82.48,7.2456
2022-10-31 00:00:00,0.87658,15672.0,5.1614,1.0123,147.64,62.1,82.62,7.2673
2022-11-07 00:00:00,0.86921,15632.0,5.2234,0.99423,144.88,60.5375,81.44,7.2171
2022-11-14 00:00:00,0.84328,15615.0,5.3557,0.96488,139.89,60.4025,81.36,7.0933
2022-11-21 00:00:00,0.83536,15685.0,5.3377,0.96834,140.37,60.5025,81.69,7.1581
2022-11-28 00:00:00,0.82552,15587.0,5.2823,0.95795,137.24,62.0,81.44,7.1078
2022-12-05 00:00:00,0.81744,15579.0,5.2355,0.94859,136.2,62.43,82.24,6.9691
2022-12-12 00:00:00,0.81386,15627.0,5.2961,0.94349,136.62,64.65,82.68,6.9697
2022-12-19 00:00:00,0.82609,15580.0,5.2306,0.9418,133.13,70.2,82.75,6.9777
2022-12-26 00:00:00,0.83051,15638.0,5.2579,0.93941,133.11,69.9,82.8,6.9505
2023-01-02 00:00:00,0.83418,15609.0,5.3761,0.94464,131.98,72.1225,82.75,6.8856
2023-01-09 00:00:00,0.82333,15407.0,5.2066,0.93023,131.26,68.7875,81.76,6.7631
2023-01-16 00:00:00,0.81302,15130.0,5.1481,0.92362,128.96,68.83,81.44,6.7665
2023-01-23 00:00:00,0.81011,14978.0,5.1301,0.91971,130.0,69.46,81.54,6.7826
2023-01-30 00:00:00,0.81203,14956.0,5.0678,0.91651,129.41,70.6,81.84,6.7422
2023-02-06 00:00:00,0.8278,15152.0,5.1965,0.93162,131.4,73.39,82.61,6.7891
2023-02-13 00:00:00,0.8285,15196.0,5.2097,0.9351,133.41,74.29,82.78,6.8432
2023-02-20 00:00:00,0.82941,15195.0,5.1661,0.94038,134.84,76.13,82.75,6.894
2023-02-27 00:00:00,0.83215,15278.0,5.2031,0.94206,136.33,75.6325,82.45,6.9147
2023-03-06 00:00:00,0.83733,15420.0,5.1765,0.94349,136.44,76.1,81.97,6.9478
2023-03-13 00:00:00,0.82499,15418.0,5.261,0.93967,132.74,77.06,82.56,6.8822
2023-03-20 00:00:00,0.81629,15246.0,5.2625,0.92764,131.59,77.075,82.5,6.8678
2023-03-27 00:00:00,0.8112,15065.0,5.1474,0.92217,132.08,77.5975,82.22,6.8798
2023-04-03 00:00:00,0.80301,14933.0,5.0546,0.91693,132.19,81.1275,82.1,6.8802
2023-04-10 00:00:00,0.80244,14814.0,4.9711,0.91116,133.21,81.79,81.94,6.8744
2023-04-17 00:00:00,0.80523,14923.0,4.9903,0.91224,134.19,81.7,82.1,6.8818
2023-04-24 00:00:00,0.80266,14825.0,5.0406,0.90769,134.38,80.25,81.86,6.9163
2023-05-01 00:00:00,0.79719,14690.0,5.0011,0.90711,135.4,77.38,81.79,6.9116
2023-05-08 00:00:00,0.79395,14744.0,4.9669,0.91291,134.9,77.92,82.02,6.93
2023-05-15 00:00:00,0.8016,14862.0,4.938,0.92242,137.07,80.0,82.44,6.9906
2023-05-22 00:00:00,0.80646,14913.0,4.9805,0.92816,138.85,80.06,82.74,7.0517
2023-05-29 00:00:00,0.80472,14941.0,5.0241,0.93284,139.58,81.5,82.56,7.087
2023-06-05 00:00:00,0.80273,14861.0,4.9237,0.93275,139.67,82.635,82.55,7.1209
2023-06-12 00:00:00,0.79033,14910.0,4.8484,0.92336,140.23,84.1375,82.19,7.147
2023-06-19 00:00:00,0.78396,14985.0,4.791,0.915,142.05,84.7,82.0,7.1767
2023-06-26 00:00:00,0.78834,15027.0,4.82,0.91558,143.98,89.55,82.04,7.2392
2023-07-03 00:00:00,0.7858,15074.0,4.8432,0.91811,144.14,91.25,82.28,7.2355
2023-07-10 00:00:00,0.77183,15075.0,4.8401,0.90302,139.82,90.06,82.31,7.1858
2023-07-17 00:00:00,0.77154,14999.0,4.8025,0.89246,139.49,90.92,82.02,7.181
2023-07-24 00:00:00,0.77636,15039.0,4.7384,0.90351,140.45,91.7075,81.97,7.1572
2023-07-31 00:00:00,0.78449,15147.0,4.8029,0.91149,142.7,95.685,82.55,7.1701
2023-08-07 00:00:00,0.7852,15212.0,4.8938,0.91042,143.39,99.43,82.77,7.21
2023-08-14 00:00:00,0.78604,15319.0,4.9604,0.91676,145.54,93.755,83.15,7.2827
2023-08-21 00:00:00,0.78841,15298.0,4.9166,0.92166,145.78,95.4175,82.79,7.2876
2023-08-28 00:00:00,0.79109,15251.0,4.8856,0.92234,146.17,96.09,82.72,7.2836
2023-09-04 00:00:00,0.79759,15299.0,4.9652,0.93127,147.15,97.7825,83.01,7.3093
2023-09-11 00:00:00,0.80198,15366.0,4.9247,0.93353,147.22,96.81,83.0,7.2843
2023-09-18 00:00:00,0.81042,15371.0,4.8761,0.93703,147.89,96.25,83.12,7.2981
2023-09-25 00:00:00,0.81955,15487.0,4.9926,0.94509,149.06,97.9675,83.17,7.3077
2023-10-02 00:00:00,0.82363,15606.0,5.1266,0.95084,149.35,100.405,83.21,7.3022
2023-10-09 00:00:00,0.81697,15698.0,5.0892,0.94589,149.16,97.24,83.25,7.2998
2023-10-16 00:00:00,0.8222,15778.0,5.0549,0.94661,149.7,95.32,83.21,7.3144
2023-10-23 00:00:00,0.82369,15907.0,5.0091,0.94545,150.0,94.125,83.17,7.3162
2023-10-30 00:00:00,0.8206,15838.0,4.9864,0.94118,150.25,92.4225,83.25,7.3149
2023-11-06 00:00:00,0.81382,15641.0,4.8934,0.9351,150.73,92.2925,83.28,7.2824
2023-11-13 00:00:00,0.80854,15567.0,4.8814,0.92618,150.85,90.0,83.2,7.2564
2023-11-20 00:00:00,0.79792,15534.0,4.8876,0.91558,148.74,88.6,83.34,7.151
2023-11-27 00:00:00,0.79069,15485.0,4.908,0.91424,148.12,90.4075,83.34,7.1429
2023-12-04 00:00:00,0.79349,15506.0,4.913,0.92575,146.08,91.8975,83.37,7.1512
2023-12-11 00:00:00,0.79206,15587.0,4.9348,0.92225,144.14,90.275,83.31,7.1522
2023-12-18 00:00:00,0.78858,15489.0,4.8862,0.91191,143.12,92.0,83.18,7.1368
2023-12-25 00:00:00,0.78487,15432.0,4.839,0.90285,141.66,90.36,83.22,7.1185
2024-01-01 00:00:00,0.78999,15535.0,4.9123,0.91433,143.62,90.95,83.26,7.1496
2024-01-08 00:00:00,0.78562,15551.0,4.885,0.91308,144.95,88.41,83.04,7.165
